date,value,trading_value,parking_value,return_pct,vix,regime
2025-06-03,863174.26,174266.87,0,0.4446,17.69,flow
2025-06-04,864936.35,161630.12,0,0.2041,17.61,flow
2025-06-05,868891.76,145962.26,0,0.4573,18.48,neutral
2025-06-06,859548.01,123476.67,0,-1.0754,16.77,flow
2025-06-09,860604.33,61627.4,0,0.1229,17.16,neutral
2025-06-10,861749.0,58272.0,0,0.133,16.95,neutral
2025-06-11,864300.72,74984.23,0,0.2961,17.26,neutral
2025-06-12,868849.52,274850.34,0,0.5263,18.02,neutral
2025-06-13,871339.65,214504.53,0,0.2866,20.82,neutral
2025-06-16,873030.46,222145.09,0,0.194,19.11,neutral
2025-06-17,874843.42,175363.21,0,0.2077,21.6,neutral
2025-06-18,879072.35,192594.43,0,0.4834,20.14,neutral
2025-06-20,883729.41,192083.75,0,0.5298,20.62,neutral
2025-06-23,880335.97,250128.1,0,-0.384,19.83,neutral
2025-06-24,895981.18,191253.0,0,1.7772,17.48,neutral
2025-06-25,900679.29,366274.98,0,0.5244,16.76,neutral
2025-06-26,910798.72,369525.41,0,1.1235,16.59,neutral
2025-06-27,904134.56,362861.25,0,-0.7317,16.32,neutral
2025-06-30,907143.13,98936.49,0,0.3328,16.73,neutral
2025-07-01,908121.24,70708.27,0,0.1078,16.83,neutral
2025-07-02,911383.35,83543.55,0,0.3592,16.64,neutral
2025-07-03,918630.5,456968.26,0,0.7952,16.38,neutral
2025-07-07,906698.39,420992.98,0,-1.2989,17.79,neutral
2025-07-08,905028.31,121243.8,0,-0.1842,16.81,neutral
2025-07-09,904602.58,274417.44,0,-0.047,15.94,neutral
2025-07-10,904079.32,274898.7,0,-0.0578,15.78,neutral
2025-07-11,910382.24,145947.16,0,0.6972,16.4,neutral
2025-07-14,923404.99,258223.44,0,1.4305,17.2,neutral
2025-07-15,932190.76,194767.66,0,0.9515,17.38,neutral
2025-07-16,932722.95,235547.32,0,0.0571,17.16,neutral
2025-07-17,938396.63,212284.45,0,0.6083,16.52,neutral
2025-07-18,942373.97,227378.93,0,0.4238,16.41,neutral
2025-07-21,944410.44,58166.54,0,0.2161,16.65,neutral
2025-07-22,955513.13,293390.03,0,1.1756,16.5,neutral
2025-07-23,945931.53,295774.12,0,-1.0028,15.37,neutral
2025-07-24,954723.9,379964.13,0,0.9295,15.39,neutral
2025-07-25,960772.58,258212.18,0,0.6336,14.93,neutral
2025-07-28,961163.14,332654.23,0,0.0407,15.03,neutral
2025-07-29,959761.3,245675.9,0,-0.1458,15.98,neutral
2025-07-30,963719.86,145149.68,0,0.4125,15.48,neutral
2025-07-31,962493.12,143922.94,0,-0.1273,16.72,neutral
2025-08-01,970172.05,291241.5,0,0.7978,20.38,volatility
2025-08-04,978569.08,441804.12,0,0.8655,17.52,neutral
2025-08-05,945394.14,382028.43,0,-3.3901,17.85,neutral
2025-08-06,951950.59,271629.27,0,0.6935,16.77,neutral
2025-08-07,972190.97,277496.34,0,2.1262,16.57,neutral
2025-08-08,984727.56,277754.06,0,1.2895,15.15,neutral
2025-08-11,987850.74,430891.01,0,0.3172,16.25,neutral
2025-08-12,989652.79,239356.84,0,0.1824,14.73,neutral
2025-08-13,995555.65,382612.9,0,0.5965,14.49,neutral
2025-08-14,988950.82,435565.08,0,-0.6634,14.83,neutral
2025-08-15,998568.2,355920.69,0,0.9725,15.09,neutral
2025-08-18,1005785.03,466805.91,0,0.7227,14.99,neutral
2025-08-19,1011504.86,359637.27,0,0.5687,15.57,neutral
2025-08-20,1007753.99,553424.71,0,-0.3708,15.69,neutral
2025-08-21,1004462.01,180743.5,0,-0.3267,16.6,neutral
2025-08-22,1013627.79,191279.36,0,0.9125,14.22,neutral
2025-08-25,1012394.11,240867.78,0,-0.1217,14.79,neutral
2025-08-26,1009283.84,87621.0,0,-0.3072,14.62,neutral
2025-08-27,1008984.73,568523.67,0,-0.0296,14.85,neutral
2025-08-28,1048723.09,308370.57,0,3.9384,14.43,neutral
2025-08-29,1048404.02,327088.75,0,-0.0304,15.36,neutral
2025-09-02,1041350.77,116796.83,0,-0.6728,17.17,neutral
2025-09-03,1045561.99,116148.16,0,0.4044,16.35,neutral
2025-09-04,1046303.91,137685.47,0,0.071,15.3,neutral
2025-09-05,1054023.03,187227.47,0,0.7378,15.18,neutral
2025-09-08,1065804.94,344356.21,0,1.1178,15.11,neutral
2025-09-09,1070093.06,323346.74,0,0.4023,15.04,neutral
2025-09-10,1082421.64,287506.45,0,1.1521,15.35,neutral
2025-09-11,1076118.53,196271.18,0,-0.5823,14.71,neutral
2025-09-12,1081042.05,297037.66,0,0.4575,14.76,neutral
2025-09-15,1098189.72,470611.56,0,1.5862,15.69,neutral
2025-09-16,1105644.54,409730.59,0,0.6788,16.36,neutral
2025-09-17,1105963.17,193220.1,0,0.0288,15.72,neutral
2025-09-18,1108487.53,211413.63,0,0.2283,15.7,neutral
2025-09-19,1115848.83,365337.52,0,0.6641,15.45,neutral
2025-09-22,1115957.2,294757.2,0,0.0097,16.1,neutral
2025-09-23,1114994.48,114500.31,0,-0.0863,16.64,neutral
2025-09-24,1119865.39,105655.27,0,0.4369,16.18,neutral
2025-09-25,1120741.25,212903.88,0,0.0782,16.74,neutral
2025-09-26,1124773.9,550173.46,0,0.3598,15.29,neutral
2025-09-29,1136020.97,310803.73,0,0.9999,16.12,neutral
2025-09-30,1137064.02,365388.06,0,0.0918,16.28,neutral
2025-10-01,1149848.61,291419.81,0,1.1244,16.29,neutral
2025-10-02,1149265.65,133126.55,0,-0.0507,16.63,neutral
2025-10-03,1152110.43,112917.0,0,0.2475,16.65,neutral
2025-10-06,1153119.18,527975.7,0,0.0876,16.37,neutral
2025-10-07,1168058.1,407384.52,0,1.2955,17.24,neutral
2025-10-08,1177299.13,414516.35,0,0.7911,16.3,neutral
2025-10-09,1185347.99,217131.0,0,0.6837,16.43,neutral
2025-10-10,1182065.01,230244.0,0,-0.277,21.66,volatility
2025-10-13,1189609.84,472016.62,0,0.6383,19.03,volatility
2025-10-14,1178471.56,179518.32,0,-0.9363,20.81,volatility
2025-10-15,1186113.02,242998.91,0,0.6484,20.64,volatility
2025-10-16,1184107.0,171427.47,0,-0.1691,25.31,volatility
2025-10-17,1186043.19,222999.17,0,0.1635,20.78,volatility
2025-10-20,1195093.51,440583.7,0,0.7631,18.23,neutral
2025-10-21,1186305.98,337545.66,0,-0.7353,17.87,neutral
2025-10-22,1190793.38,354857.02,0,0.3783,18.6,neutral
2025-10-23,1212869.44,523103.75,0,1.8539,17.3,neutral
2025-10-24,1216139.51,568427.25,0,0.2696,16.37,neutral
2025-10-27,1225162.74,540228.34,0,0.742,15.79,neutral
2025-10-28,1228923.41,355970.16,0,0.307,16.42,neutral
2025-10-29,1236182.48,388556.73,0,0.5907,16.92,neutral
2025-10-30,1244033.2,349699.85,0,0.6351,16.91,neutral
2025-10-31,1246973.79,401518.19,0,0.2364,17.44,neutral
2025-11-03,1250761.27,281036.69,0,0.3037,17.17,neutral
2025-11-04,1250079.09,252002.28,0,-0.0545,19.0,neutral
2025-11-05,1250226.23,273817.68,0,0.0118,18.01,neutral
2025-11-06,1252807.43,365938.58,0,0.2065,19.5,neutral
2025-11-07,1269018.63,529321.7,0,1.294,19.08,neutral
2025-11-10,1286588.37,358816.62,0,1.3845,17.6,neutral
2025-11-11,1293600.2,382927.39,0,0.545,17.28,neutral
2025-11-12,1293846.47,306048.34,0,0.019,17.51,neutral
2025-11-13,1294695.34,393451.89,0,0.0656,20.0,neutral
2025-11-14,1295427.67,268779.6,0,0.0566,19.83,neutral
2025-11-17,1291199.09,0,0,-0.3264,22.38,volatility
2025-11-18,1291199.09,0,0,0.0,24.69,volatility
2025-11-19,1291199.09,0,0,0.0,23.66,volatility
2025-11-20,1291170.04,58103.96,0,-0.0022,26.42,volatility
2025-11-21,1287963.63,0,0,-0.2483,23.43,volatility
2025-11-24,1287963.63,0,0,0.0,20.52,neutral
2025-11-25,1287963.63,0,0,0.0,18.56,neutral
2025-11-26,1287615.88,695500.36,0,-0.027,17.19,neutral
2025-11-28,1286017.41,536058.47,0,-0.1241,16.35,neutral
2025-12-01,1278378.31,491430.69,0,-0.594,17.24,neutral
2025-12-02,1284806.95,481078.92,0,0.5029,16.59,neutral
2025-12-03,1298661.25,571075.88,0,1.0783,16.08,neutral
2025-12-04,1290004.45,572887.24,0,-0.6666,15.78,flow
2025-12-05,1300867.38,291210.04,0,0.8421,15.41,flow
2025-12-08,1297413.35,289819.95,0,-0.2655,16.66,neutral
2025-12-09,1293907.47,223204.53,0,-0.2702,16.93,neutral
2025-12-10,1288865.41,79144.16,0,-0.3897,15.77,flow
2025-12-11,1294969.63,211967.01,0,0.4736,14.85,flow
2025-12-12,1294269.13,489983.31,0,-0.0541,15.74,flow
2025-12-15,1293434.81,594192.82,0,-0.0645,16.5,neutral
2025-12-16,1292012.9,327651.35,0,-0.1099,16.48,neutral
2025-12-17,1292764.97,0,0,0.0582,17.62,neutral
2025-12-18,1292764.97,0,0,0.0,16.87,neutral
2025-12-19,1303432.62,268906.37,0,0.8252,14.91,flow
2025-12-22,1315559.4,496732.93,0,0.9304,14.08,flow
2025-12-23,1310249.77,610515.95,0,-0.4036,14.0,flow
2025-12-24,1313075.31,951228.1,0,0.2156,13.47,flow
2025-12-26,1312380.89,747348.52,0,-0.0529,13.6,flow
2025-12-29,1288363.63,718282.6,0,-1.8301,14.2,flow
2025-12-30,1295263.74,748009.79,0,0.5356,14.33,flow
2025-12-31,1250130.66,905824.49,0,-3.4845,14.95,neutral
2026-01-02,1285194.21,467232.64,0,2.8048,14.51,neutral
2026-01-05,1298031.07,489222.64,0,0.9988,14.9,neutral
2026-01-06,1311180.12,476749.94,0,1.013,14.75,neutral
2026-01-07,1308764.85,146376.58,0,-0.1842,15.38,neutral
2026-01-08,1303592.05,141203.78,0,-0.3952,15.45,neutral
2026-01-09,1317612.67,337287.12,0,1.0755,14.49,neutral
2026-01-12,1322221.72,115879.24,0,0.3498,15.12,neutral
2026-01-13,1329725.24,235248.7,0,0.5675,15.98,neutral
2026-01-14,1332335.15,237858.6,0,0.1963,16.75,neutral
2026-01-15,1339219.42,334334.86,0,0.5167,15.84,neutral
2026-01-16,1340984.62,218194.0,0,0.1318,15.86,neutral
2026-01-20,1334060.61,0,0,-0.5163,20.09,volatility
2026-01-21,1334060.61,0,0,0.0,16.9,neutral
2026-01-22,1335464.92,35424.0,0,0.1053,15.64,neutral
2026-01-23,1336326.61,88555.28,0,0.0645,16.09,neutral
2026-01-26,1339413.21,121266.17,0,0.231,16.15,neutral
2026-01-27,1343759.81,168308.29,0,0.3245,16.35,neutral
2026-01-28,1351214.41,292355.77,0,0.5548,16.35,neutral
2026-01-29,1353547.72,294689.09,0,0.1727,16.88,neutral
2026-01-30,1346054.42,256714.55,0,-0.5536,17.44,neutral
2026-02-02,1348277.9,255243.73,0,0.1652,16.34,neutral
2026-02-03,1356660.31,349361.5,0,0.6217,18.0,neutral
2026-02-04,1358965.55,389143.93,0,0.1699,18.64,volatility
2026-02-05,1353214.67,0,0,-0.4232,21.77,volatility
2026-02-06,1353214.67,0,0,0.0,17.76,neutral
2026-02-09,1352849.3,730735.92,0,-0.027,17.36,neutral
2026-02-10,1326256.04,549577.58,0,-1.9657,17.79,neutral
2026-02-11,1328055.47,557408.29,0,0.1357,17.65,neutral
2026-02-12,1316995.45,0,0,-0.8328,20.82,volatility
2026-02-13,1316995.45,0,0,0.0,20.6,volatility
2026-02-17,1316995.45,0,0,0.0,20.29,volatility
2026-02-18,1316995.45,0,0,0.0,19.62,neutral
2026-02-19,1316995.45,0,0,0.0,20.23,neutral
2026-02-20,1316995.45,0,0,0.0,19.09,neutral
2026-02-23,1316995.45,0,0,0.0,21.01,volatility
2026-02-24,1316995.45,0,0,0.0,19.55,neutral
2026-02-25,1320300.2,623438.32,0,0.2509,17.93,neutral
2026-02-26,1319886.25,74422.96,0,-0.0314,18.63,neutral
2026-02-27,1326462.34,166710.0,0,0.4982,19.86,neutral
2026-03-02,1328585.88,0,0,0.1601,21.44,volatility
2026-03-03,1328585.88,0,0,0.0,23.57,volatility
2026-03-04,1328585.88,0,0,0.0,21.15,neutral
2026-03-05,1328585.88,0,0,0.0,23.75,volatility
2026-03-06,1328526.09,119572.73,0,-0.0045,29.49,volatility
2026-03-09,1328114.26,173590.99,0,-0.031,25.5,volatility
2026-03-10,1331996.08,120462.94,0,0.2923,24.93,volatility
2026-03-11,1331260.65,59390.61,0,-0.0552,24.23,volatility
2026-03-12,1336944.11,65074.08,0,0.4269,27.29,volatility
2026-03-13,1337768.6,65898.57,0,0.0617,27.19,volatility
2026-03-16,1335097.26,63227.23,0,-0.1997,23.51,neutral
2026-03-17,1337158.8,0,0,0.1544,22.37,neutral
2026-03-18,1337158.8,0,0,0.0,25.09,volatility
2026-03-19,1337158.8,0,0,0.0,24.06,neutral
2026-03-20,1337128.71,60172.15,0,-0.0023,26.78,volatility
2026-03-23,1337005.62,60049.06,0,-0.0092,26.15,volatility
2026-03-24,1339697.45,0,0,0.2013,26.95,volatility
2026-03-25,1339667.3,60286.39,0,-0.0022,25.33,neutral
2026-03-26,1338796.03,59415.12,0,-0.065,27.44,volatility
2026-03-27,1334673.03,0,0,-0.308,31.05,volatility
2026-03-30,1334673.03,0,0,0.0,30.61,volatility
2026-03-31,1334673.03,0,0,0.0,25.25,neutral
2026-04-01,1334673.03,0,0,0.0,24.54,neutral
2026-04-02,1334673.03,0,0,0.0,23.87,neutral
2026-04-06,1334673.03,0,0,0.0,24.17,neutral
2026-04-07,1334673.03,0,0,0.0,25.78,neutral
2026-04-08,1335499.04,264094.15,0,0.0619,21.04,neutral
2026-04-09,1331462.83,213188.18,0,-0.3022,19.49,flow
2026-04-10,1326444.76,286993.88,0,-0.3769,19.23,flow
2026-04-13,1343172.64,415082.35,0,1.2611,19.12,flow
2026-04-14,1349458.57,355056.0,0,0.468,18.36,flow
2026-04-15,1357016.4,250730.05,0,0.5601,18.17,flow
2026-04-16,1353014.92,253710.51,0,-0.2949,17.94,flow
2026-04-17,1361017.03,155160.0,0,0.5914,17.48,flow
2026-04-20,1364061.42,377116.51,0,0.2237,18.87,flow
2026-04-21,1365475.63,178980.0,0,0.1037,19.5,flow
2026-04-22,1373740.19,244365.0,0,0.6053,18.92,flow
2026-04-23,1377354.29,146637.0,0,0.2631,19.31,flow
2026-04-24,1392928.46,154401.0,0,1.1307,18.71,flow
2026-04-27,1388116.46,149589.0,0,-0.3455,18.02,flow
2026-04-28,1400218.43,514697.99,0,0.8718,17.83,flow
2026-04-29,1414335.59,381016.74,0,1.0082,18.81,flow
2026-04-30,1416211.27,439081.16,0,0.1326,16.89,flow
2026-05-01,1418756.35,252468.0,0,0.1797,16.99,flow
2026-05-04,1419405.1,501403.08,0,0.0457,18.29,neutral
2026-05-05,1423250.08,361301.31,0,0.2709,17.38,flow
2026-05-06,1437537.11,338420.62,0,1.0038,17.39,flow
2026-05-07,1431839.39,357093.0,0,-0.3964,17.08,flow
2026-05-08,1426566.19,316197.0,0,-0.3683,17.19,flow
2026-05-11,1440358.41,311703.01,0,0.9668,18.38,neutral
2026-05-12,1430029.42,301374.01,0,-0.7171,17.99,neutral
2026-05-13,1446062.29,358893.0,0,1.1212,17.87,neutral
2026-05-14,1442639.61,219753.0,0,-0.2367,17.26,neutral
2026-05-15,1442534.43,277620.0,0,-0.0073,18.43,neutral
